Date,cash,shares_a,shares_b,position,equity,costs,price_a,price_b,returns
2018-06-05,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.7210807800293,87.66626739501953,0.0
2018-06-06,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.69126892089844,88.13056945800781,0.0
2018-06-07,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.26775360107422,90.6877670288086,0.0
2018-06-08,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.7739372253418,90.31633758544922,0.0
2018-06-11,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.42243576049805,91.11634063720703,0.0
2018-06-12,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.944358825683594,90.77346801757812,0.0
2018-06-13,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.30459976196289,90.76634216308594,0.0
2018-06-14,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.57175064086914,90.3663330078125,0.0
2018-06-15,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.707027435302734,88.60201263427734,0.0
2018-06-18,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.819496154785156,89.98062133789062,0.0
2018-06-19,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.735130310058594,89.67345428466797,0.0
2018-06-20,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.559391021728516,89.494873046875,0.0
2018-06-21,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.02506637573242,87.56625366210938,0.0
2018-06-22,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.21322250366211,89.35916137695312,0.0
2018-06-25,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.06022262573242,87.58055114746094,0.0
2018-06-26,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.69296646118164,88.68773651123047,0.0
2018-06-27,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.445194244384766,90.00203704833984,0.0
2018-06-28,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.62802505493164,89.7591781616211,0.0
